z_pop,b,rho,phi,slope_T,slope_A,size,complete,pre_share,vacancy,rv_share,carbon,GFA_Mm2,carbon_kt,upfront_kt,RV_units,households_2050_M,S_2050
0.5119331783451269,3.9243316498519664e-07,0.8985237429823668,0.7860034227647734,0.014380045820338604,0.009129524216072675,1.0721666983597062,0.9237005488104807,0.7998772064835371,0.06480226076897395,0.06471668199926271,0.88471898482529,93.67569091779805,36861.309607011775,26999.97307621838,46550.55924030913,2.6809814828381904,2.5266823992502707
0.08769081875844179,4.92171463282215e-07,0.6632639792123555,0.7782540508587681,-0.010809955107928426,0.024298946349967876,1.0007116264413425,0.9376476823784515,0.7123669698236091,0.062630286003786,0.06336166743018637,0.28810128859364237,76.52784151763298,29874.450126012805,21917.893692434896,39440.515163525095,2.5960676821984676,2.563395109847939
0.1646870787818175,3.7143255322027206e-07,0.7664029686680149,0.877957339041731,0.0124499370272038,-0.04487398195973143,1.0023259681265937,0.9353344013155604,0.788357964771337,0.06594526984403137,0.055804127249743006,0.33682219533743446,78.81880765574184,29787.688100700252,22299.283670112844,37227.840779218976,2.6201790132182134,2.548065783450816
0.10737820140564312,4.2325639355945434e-07,0.896055752673698,0.7804225613406428,0.013358829636884539,-0.009989770082277962,1.0423446423975535,0.9483014665424614,0.7223674409005516,0.06002379664166192,0.06526344862816773,0.0921477841069936,89.88399145267549,37087.24204995991,27455.216134340226,46210.700317657655,2.6718947542071305,2.492718214565826
-0.1312568541829636,3.5033385639953993e-07,0.8367690094517035,0.7622762380492292,0.014118187760639887,-0.011665431149485825,1.1503071505810725,0.9539897015810462,0.7269599513975503,0.06611856642817204,0.059273280894603625,0.8875403562289912,97.79529230912095,36978.202346674276,27115.677200987884,40866.45849774421,2.6314748926746225,2.5053645548548458
-1.4696231697414421,4.890145141144003e-07,0.8163334317179848,0.8179090583616313,-0.008518988034574947,0.0034290337484460826,1.0779813910123455,0.9474768313594262,0.7849578614606032,0.06707552186980595,0.0607366972203319,0.6624125633696414,82.62887699561682,33880.51410996586,24476.959995754576,38235.767484746764,2.571394393562563,2.41376801374396
0.36365477164499377,3.9227673731274874e-07,0.656304357733889,0.8557059048781812,0.023136896850575555,-0.0074951528320470594,1.0838801407631713,0.9389951832161254,0.7440310383715938,0.05762255665207274,0.07558967268640898,0.04978872847068714,79.88052475973548,30312.276586111442,22759.845532884992,47979.06528929713,2.615923718216533,2.5735888868668026
0.6423765261793225,5.336344164625208e-07,0.5406451323347665,0.7408968180495245,0.004765432964918964,-0.008633620319063878,1.04957921388846,0.9354836883417285,0.7613831853371731,0.06738323385244746,0.05170260932604582,0.2124597771652565,88.2650819387634,32203.60680920452,23319.660953193168,34701.51685693088,2.623519388468318,2.5959984828990343
-0.8392818009572431,4.594022019260311e-07,0.6916710645168725,0.7929620991558317,0.008907537503734008,-0.015230490449992714,1.0073115405748465,0.9560472470621536,0.8088839377084351,0.05641147806824978,0.05705579558876968,0.5347071000465076,72.12096084694454,28882.729625564563,21222.66193793026,33328.057523252064,2.547706333132613,2.508306046199934
0.11332905149454209,3.103923564787218e-07,0.8627540625004817,0.7941318230446512,-0.017825327155390973,0.00158234521660135,0.995308835382147,0.9454726269030281,0.7385489243138027,0.05513700625277199,0.07141166945174691,0.05528764375856614,82.26196142784262,29718.09429185049,22083.84347287822,48520.60511595565,2.6593702740727947,2.505086782283798
-0.31799978254886896,4.459803267334497e-07,0.5187449968659299,0.8082314985768232,0.00043797395311433987,-0.007013305352524127,1.0670316319110262,0.9348197905319995,0.7583598233918946,0.06220497930085452,0.06551208540825343,0.1406652561220805,75.6531786765566,27449.577527408423,19911.938291133607,38398.34920956453,2.5598642725896075,2.554722054686572
-1.7604243719799029,3.2933411128572347e-07,0.694802457850837,0.6236534957479806,0.005099220789784348,-0.01017314702355299,1.0019122745422544,0.921651820936647,0.8098185367213151,0.07774601258201906,0.06669464450470076,0.7218522847591391,68.87895351551815,27544.222041027926,20020.06777969896,36285.26744943853,2.48365009228616,2.4649252508906865
0.31524219194681763,5.080552511224268e-07,0.8216937161920141,0.6320123269449723,-0.018573514155693804,-0.04183696311603461,1.0169263329889175,0.9337871419062778,0.7787942214719709,0.06891304467277243,0.06996441430191441,0.8898621983391817,87.80331654206914,31744.542711347563,22827.797506183215,47814.82137208708,2.6296567306205123,2.5549741301126545
1.9249159869793022,4.5291052069401854e-07,0.691068765495872,0.8685134583853406,-0.01520573826136897,0.002280953162855346,0.9987766649116074,0.9332545032820431,0.7714234756605666,0.058866198310732074,0.06679719469604618,0.6564124985602167,87.60545441640623,32870.77020366068,24399.573771833457,49583.84893418294,2.714621346572565,2.652216557621709
-0.2270045183078641,3.9924717924527455e-07,0.5081634212675834,0.8889516677414191,-0.002200625548516451,-0.007731481845292127,0.9866172343360254,0.9485197334075259,0.7281842871671778,0.06316938210566264,0.058709460870351726,0.8598200179300558,69.86563377677521,25105.563499825254,18938.134380828422,35471.338758848695,2.56563408719919,2.559054568339739
1.4569704579748732,5.23555628884647e-07,0.6857931148963071,0.8109112055104976,0.012344850736827584,-0.0323330395983982,0.9687448470810255,0.9472132042910114,0.8029821877287431,0.0625339473172939,0.060892272911987094,0.5109751834257051,85.81556379084283,32936.33476879802,24022.10210413507,44592.41081285039,2.677542496251681,2.6358217753960433
1.0389853622644698,5.372621592566071e-07,0.7372278926205861,0.8730909627203086,0.0071168221231936914,-0.025438658894300588,0.9784768495194075,0.9578400333514656,0.7460411216666732,0.05513772731813903,0.07003858206100608,0.4852743727000063,77.73348584810869,30665.200100529517,22549.8963726542,47794.91967533691,2.6498989161857143,2.615372272938226
-0.6676633699617402,4.0900199404565095e-07,0.5814078864269316,0.8833334279735474,0.02200994470668815,0.018179035245987997,0.9009567974759389,0.9440786637246563,0.7358846910946989,0.060054208524698345,0.044252421397101935,0.8572271067089523,60.250896958487495,24908.12019310114,18410.76765878716,25059.66824565694,2.541803237204462,2.5337863287835845
-1.0717079250572845,2.850210014955184e-07,0.7130310913441602,0.8637091255398464,0.003089115677764943,0.01948486104052343,1.0155519044609944,0.9316394013047251,0.7767419981949761,0.055500329665747,0.05074617566164723,0.12245586802417043,65.43988252609027,26630.958574177268,19685.281851777363,27301.572083966374,2.533314368487703,2.4958211706971043
-0.7057618093324902,4.623723274564053e-07,0.7657282317153961,0.8965017721708224,0.01909669611204264,0.020936260365230438,1.0906989103438147,0.9334784212147113,0.7339265311402293,0.06542355621681464,0.06613858062011603,0.10539847198260616,76.08882746635344,29853.789270744794,22298.2851137466,40178.36867713857,2.5752646001592794,2.496572242220663
-0.5011268079161749,4.1519167257876356e-07,0.6683849675469424,0.8310854969327872,0.003019768488277395,0.0038242934478013423,0.9516293662173971,0.9227277235043454,0.7314556626800407,0.061562679194575164,0.0516107825153059,0.7615478901743722,66.20894431609938,24316.20408830273,17871.042408671587,29545.770634558532,2.563389815092084,2.5309092321982423
-0.27057773075786096,4.5864955372690415e-07,0.786883862378274,0.8575660922062012,0.015737145675513195,-0.021845357231023228,1.143687536979388,0.9516038984005428,0.7980723808921363,0.0647861419797175,0.06361543547444534,0.8461015506325419,89.19151956708359,32986.64720139598,24717.734682338312,42049.531319911635,2.601577328452598,2.518939728162917
-1.0644325302715136,4.900103822675236e-07,0.7823013099037808,0.94608781428438,-0.0013612794862536519,-0.006467379565483929,1.0147746732386453,0.9488868114562938,0.7760369479084006,0.058631344781369096,0.06639586160396944,0.3559748238269364,68.54014247756841,24377.607103601582,18401.60352601242,39771.025896547086,2.566243035064975,2.464622232776431
1.5276754754036932,4.2080664137565447e-07,0.673348049402346,0.8898981444377092,-0.019787596398515732,-0.013484547873469666,0.9711615725179034,0.930127745291543,0.754909412252597,0.05857896781112867,0.07518552679967706,0.5686959417762473,80.43112383820217,28329.423350222954,21325.15780924898,53622.598582779494,2.6934072805861984,2.628275600287182
-0.994200485701417,3.2421751990879655e-07,0.7082720595034091,0.8217809686182552,-0.007713139406959207,0.05347616924209201,1.0115614531551904,0.9203884355091403,0.7334712585276559,0.06169623850029211,0.05863639632319122,0.518414338418355,66.83932140188799,25166.465699956556,18774.252268506076,31921.319872488013,2.538601760004365,2.4995195905864085
-0.606848678121044,4.374208608951365e-07,0.8889262063627869,0.7339185742729253,-0.012639130700571948,0.04062563672575178,0.9527906094012017,0.9301183248030868,0.7139581336524629,0.053228393764075045,0.053521581976513195,0.16246806710648493,78.66407339395016,29764.240738355023,21571.31028591808,35148.87995579148,2.6610255174712543,2.426758588574135
-0.1985670548070946,4.939858336785795e-07,0.658376896511108,0.8379075960944902,-0.013878514739221356,0.01798822113537015,0.9566625191725796,0.9265615184607279,0.7343596422632799,0.0729429066118385,0.06411496462914995,0.6253924205349376,72.12999559881608,26546.416664807664,19829.51185271182,40220.559177321236,2.579121968912977,2.548804630057801
